,SYMBOL,Sector,NSE CODE
366,BHAGERIA:NS,Chemicals SpecialtyG9,"NSE:BHAGERIA,"
367,NAHARPOLY:NS,Chemicals SpecialtyG9,"NSE:NAHARPOLY,"
368,GANESHBE:NS,Chemicals SpecialtyG9,"NSE:GANESHBE,"
369,LINDEINDIA:NS,Chemicals-Basic,"NSE:LINDEINDIA,"
370,REFEX:NS,Chemicals-Basic,"NSE:REFEX,"
371,LXCHEM:NS,Chemicals-Basic,"NSE:LXCHEM,"
372,TATVA:NS,Chemicals-Basic,"NSE:TATVA,"
373,FAIRCHEMOR:NS,Chemicals-Basic,"NSE:FAIRCHEMOR,"
374,GHCLTEXTIL:NS,Chemicals-Basic,"NSE:GHCLTEXTIL,"
375,TECILCHEM:NS,Chemicals-Basic,"NSE:TECILCHEM,"
376,SUPREMEIND:NS,Chemicals-PlasticsG1,"NSE:SUPREMEIND,"
377,SHAILY:NS,Chemicals-PlasticsG1,"NSE:SHAILY,"
378,TIMETECHNO:NS,Chemicals-PlasticsG1,"NSE:TIMETECHNO,"
379,POLYPLEX:NS,Chemicals-PlasticsG1,"NSE:POLYPLEX,"
380,DDEVPLSTIK:NS,Chemicals-PlasticsG1,"NSE:DDEVPLSTIK,"
381,NILKAMAL:NS,Chemicals-PlasticsG1,"NSE:NILKAMAL,"
382,XPROINDIA:NS,Chemicals-PlasticsG1,"NSE:XPROINDIA,"
383,ALLTIME:NS,Chemicals-PlasticsG2,"NSE:ALLTIME,"
384,ESTER:NS,Chemicals-PlasticsG2,"NSE:ESTER,"
385,TNPETRO:NS,Chemicals-PlasticsG2,"NSE:TNPETRO,"
386,PYRAMID:NS,Chemicals-PlasticsG2,"NSE:PYRAMID,"
387,AVROIND:NS,Chemicals-PlasticsG2,"NSE:AVROIND,"
388,TAINWALCHM:NS,Chemicals-PlasticsG2,"NSE:TAINWALCHM,"
389,SPTL:NS,Chemicals-PlasticsG2,"NSE:SPTL,"
390,GUJRAFFIA:NS,Chemicals-PlasticsG2,"NSE:GUJRAFFIA,"
391,LT:NS,Civil Construction G1,"NSE:LT,"
392,GMRAIRPORT:NS,Civil Construction G1,"NSE:GMRAIRPORT,"
393,NBCC:NS,Civil Construction G1,"NSE:NBCC,"
394,IRB:NS,Civil Construction G1,"NSE:IRB,"
395,KEC:NS,Civil Construction G1,"NSE:KEC,"
396,KPIL:NS,Civil Construction G1,"NSE:KPIL,"
397,TECHNOE:NS,Civil Construction G1,"NSE:TECHNOE,"
398,SUPREME:NS,Civil Construction G10,"NSE:SUPREME,"
399,NIRAJ:NS,Civil Construction G10,"NSE:NIRAJ,"
400,ATLANTAA:NS,Civil Construction G10,"NSE:ATLANTAA,"
401,A2ZINFRA:NS,Civil Construction G10,"NSE:A2ZINFRA,"
402,NAVKARURB:NS,Civil Construction G10,"NSE:NAVKARURB,"
403,UNIVASTU:NS,Civil Construction G10,"NSE:UNIVASTU,"
404,SADBHAV:NS,Civil Construction G10,"NSE:SADBHAV,"
405,GENSOL:NS,Civil Construction G11,"NSE:GENSOL,"
406,SUPREMEINF:NS,Civil Construction G11,"NSE:SUPREMEINF,"
407,GENCON:NS,Civil Construction G11,"NSE:GENCON,"
408,USK:NS,Civil Construction G11,"NSE:USK,"
409,BRNL:NS,Civil Construction G11,"NSE:BRNL,"
410,CORALFINAC:NS,Civil Construction G11,"NSE:CORALFINAC,"
411,RKEC:NS,Civil Construction G11,"NSE:RKEC,"
412,HECPROJECT:NS,Civil Construction G12,"NSE:HECPROJECT,"
413,TARMAT:NS,Civil Construction G12,"NSE:TARMAT,"
414,GAYAPROJ:NS,Civil Construction G12,"NSE:GAYAPROJ,"
415,DHRUV:NS,Civil Construction G12,"NSE:DHRUV,"
416,ARSSINFRA:NS,Civil Construction G12,"NSE:ARSSINFRA,"
417,LPDC:NS,Civil Construction G12,"NSE:LPDC,"
418,ENERGYDEV:NS,Civil Construction G12,"NSE:ENERGYDEV,"
419,DEVX:NS,Civil Construction G13,"NSE:DEVX,"
420,HILINFRA:NS,Civil Construction G13,"NSE:HILINFRA,"
421,INDIQUBE:NS,Civil Construction G13,"NSE:INDIQUBE,"
422,GLOBECIVIL:NS,Civil Construction G13,"NSE:GLOBECIVIL,"
423,ARISINFRA:NS,Civil Construction G13,"NSE:ARISINFRA,"
424,NOIDATOLL:NS,Civil Construction G13,"NSE:NOIDATOLL,"
425,MADHUCON:NS,Civil Construction G13,"NSE:MADHUCON,"
426,SKIL:NS,Civil Construction G13,"NSE:SKIL,"
427,COUNCODOS:NS,Civil Construction G13,"NSE:COUNCODOS,"
428,AKASH:NS,Civil Construction G13,"NSE:AKASH,"
429,KAUSHALYA:NS,Civil Construction G13,"NSE:KAUSHALYA,"
430,GAYAHWS:NS,Civil Construction G13,"NSE:GAYAHWS,"
431,SETUINFRA:NS,Civil Construction G13,"NSE:SETUINFRA,"
432,AFCONS:NS,Civil Construction G2,"NSE:AFCONS,"
433,NCC:NS,Civil Construction G2,"NSE:NCC,"
434,ITDCEM:NS,Civil Construction G2,"NSE:ITDCEM,"
435,GRINFRA:NS,Civil Construction G2,"NSE:GRINFRA,"
436,POWERMECH:NS,Civil Construction G2,"NSE:POWERMECH,"
437,TRANSRAILL:NS,Civil Construction G2,"NSE:TRANSRAILL,"
438,HGINFRA:NS,Civil Construction G2,"NSE:HGINFRA,"
439,PNCINFRA:NS,Civil Construction G3,"NSE:PNCINFRA,"
440,DBL:NS,Civil Construction G3,"NSE:DBL,"
441,SWSOLAR:NS,Civil Construction G3,"NSE:SWSOLAR,"
442,WELENT:NS,Civil Construction G3,"NSE:WELENT,"
443,AHLUCONT:NS,Civil Construction G3,"NSE:AHLUCONT,"
444,HCC:NS,Civil Construction G3,"NSE:HCC,"
445,MANINFRA:NS,Civil Construction G3,"NSE:MANINFRA,"
446,ASHOKA:NS,Civil Construction G4,"NSE:ASHOKA,"
447,KNRCON:NS,Civil Construction G4,"NSE:KNRCON,"
448,ANUP:NS,Civil Construction G4,"NSE:ANUP,"
449,JKIL:NS,Civil Construction G4,"NSE:JKIL,"
450,CEIGALL:NS,Civil Construction G4,"NSE:CEIGALL,"
451,EIEL:NS,Civil Construction G4,"NSE:EIEL,"
452,KPEL:NS,Civil Construction G4,"NSE:KPEL,"
453,PATELENG:NS,Civil Construction G5,"NSE:PATELENG,"
454,RAMKY:NS,Civil Construction G5,"NSE:RAMKY,"
455,BFUTILITIE:NS,Civil Construction G5,"NSE:BFUTILITIE,"
456,CAPACITE:NS,Civil Construction G5,"NSE:CAPACITE,"
457,SEPC:NS,Civil Construction G5,"NSE:SEPC,"
458,PSPPROJECT:NS,Civil Construction G5,"NSE:PSPPROJECT,"
459,JYOTISTRUC:NS,Civil Construction G5,"NSE:JYOTISTRUC,"
460,INDIANHUME:NS,Civil Construction G6,"NSE:INDIANHUME,"
461,THEJO:NS,Civil Construction G6,"NSE:THEJO,"
462,VPRPL:NS,Civil Construction G6,"NSE:VPRPL,"
463,AGIIL:NS,Civil Construction G6,"NSE:AGIIL,"
464,SIMPLEXINF:NS,Civil Construction G6,"NSE:SIMPLEXINF,"
465,GEPIL:NS,Civil Construction G6,"NSE:GEPIL,"
466,GPTINFRA:NS,Civil Construction G6,"NSE:GPTINFRA,"
467,WALCHANNAG:NS,Civil Construction G7,"NSE:WALCHANNAG,"
468,BLKASHYAP:NS,Civil Construction G7,"NSE:BLKASHYAP,"
469,RIIL:NS,Civil Construction G7,"NSE:RIIL,"
470,MBECL:NS,Civil Construction G7,"NSE:MBECL,"
471,SPMLINFRA:NS,Civil Construction G7,"NSE:SPMLINFRA,"
472,VASCONEQ:NS,Civil Construction G7,"NSE:VASCONEQ,"
473,OMINFRAL:NS,Civil Construction G7,"NSE:OMINFRAL,"
474,GARUDA:NS,Civil Construction G8,"NSE:GARUDA,"
475,SRM:NS,Civil Construction G8,"NSE:SRM,"
476,CCCL:NS,Civil Construction G8,"NSE:CCCL,"
477,ABINFRA:NS,Civil Construction G8,"NSE:ABINFRA,"
478,KRYSTAL:NS,Civil Construction G8,"NSE:KRYSTAL,"
479,BGRENERGY:NS,Civil Construction G8,"NSE:BGRENERGY,"
480,RPPINFRA:NS,Civil Construction G8,"NSE:RPPINFRA,"
481,DENTA:NS,Civil Construction G9,"NSE:DENTA,"
482,DBEIL:NS,Civil Construction G9,"NSE:DBEIL,"
483,JPASSOCIAT:NS,Civil Construction G9,"NSE:JPASSOCIAT,"
484,MBLINFRA:NS,Civil Construction G9,"NSE:MBLINFRA,"
485,IL&FSENGG:NS,Civil Construction G9,"NSE:IL&FSENGG,"
486,TICL:NS,Civil Construction G9,"NSE:TICL,"
487,MOLDTECH:NS,Civil Construction G9,"NSE:MOLDTECH,"
488,BLS:NS,Commercial-Outsourcing,"NSE:BLS,"
489,ENGINERSIN:NS,Commercial-Outsourcing,"NSE:ENGINERSIN,"
490,AWFIS:NS,Commercial-Outsourcing,"NSE:AWFIS,"
491,NIITMTS:NS,Commercial-Outsourcing,"NSE:NIITMTS,"
492,HGS:NS,Commercial-Outsourcing,"NSE:HGS,"
493,OSWALAGRO:NS,Commercial-Outsourcing,"NSE:OSWALAGRO,"
494,KAPSTON:NS,Commercial-Outsourcing,"NSE:KAPSTON,"
495,YAARI:NS,Commercial-Outsourcing,"NSE:YAARI,"
496,QUESS:NS,CommlSvcs-Staffing,"NSE:QUESS,"
497,TEAMLEASE:NS,CommlSvcs-Staffing,"NSE:TEAMLEASE,"
498,AARVI:NS,CommlSvcs-Staffing,"NSE:AARVI,"
499,ACEINTEG:NS,CommlSvcs-Staffing,"NSE:ACEINTEG,"
500,NEWGEN:NS,CompSftwr-SpecEnterprs,"NSE:NEWGEN,"
501,MAPMYINDIA:NS,CompSftwr-SpecEnterprs,"NSE:MAPMYINDIA,"
502,TREJHARA:NS,CompSftwr-SpecEnterprs,"NSE:TREJHARA,"
503,DRCSYSTEMS:NS,CompSftwr-SpecEnterprs,"NSE:DRCSYSTEMS,"
504,AAATECH:NS,CompSftwr-SpecEnterprs,"NSE:AAATECH,"
505,CALSOFT:NS,CompSftwr-SpecEnterprs,"NSE:CALSOFT,"
506,REDINGTON:NS,Computer Hardware,"NSE:REDINGTON,"
507,TVSELECT:NS,Computer Hardware,"NSE:TVSELECT,"
508,DCI:NS,Computer Hardware,"NSE:DCI,"
509,PANACHE:NS,Computer Hardware,"NSE:PANACHE,"
510,CEREBRAINT:NS,Computer Hardware,"NSE:CEREBRAINT,"
511,LCCINFOTEC:NS,Computer Sftwr-Edu/Media IN,"NSE:LCCINFOTEC,"
512,HFCL:NS,Computer-Networking G1,"NSE:HFCL,"
513,TEJASNET:NS,Computer-Networking G1,"NSE:TEJASNET,"
514,STLTECH:NS,Computer-Networking G1,"NSE:STLTECH,"
515,NELCO:NS,Computer-Networking G1,"NSE:NELCO,"
516,VINDHYATEL:NS,Computer-Networking G1,"NSE:VINDHYATEL,"
517,BLSE:NS,Computer-Networking G1,"NSE:BLSE,"
518,KERNEX:NS,Computer-Networking G1,"NSE:KERNEX,"
519,DLINKINDIA:NS,Computer-Networking G2,"NSE:DLINKINDIA,"
520,HCL-INSYS:NS,Computer-Networking G2,"NSE:HCL-INSYS,"
521,BIRLACABLE:NS,Computer-Networking G2,"NSE:BIRLACABLE,"
522,KAVVERITEL:NS,Computer-Networking G2,"NSE:KAVVERITEL,"
523,SMARTLINK:NS,Computer-Networking G2,"NSE:SMARTLINK,"
524,UMIYA-MRO:NS,Computer-Networking G2,"NSE:UMIYA-MRO,"
525,SHYAMTEL:NS,Computer-Networking G2,"NSE:SHYAMTEL,"
526,GRASIM:NS,Construction Products Miscallaneous G1,"NSE:GRASIM,"
527,ASTRAL:NS,Construction Products Miscallaneous G1,"NSE:ASTRAL,"
528,KAJARIACER:NS,Construction Products Miscallaneous G1,"NSE:KAJARIACER,"
529,FINPIPE:NS,Construction Products Miscallaneous G1,"NSE:FINPIPE,"
530,RHIM:NS,Construction Products Miscallaneous G1,"NSE:RHIM,"
531,CERA:NS,Construction Products Miscallaneous G1,"NSE:CERA,"
532,TIIL:NS,Construction Products Miscallaneous G1,"NSE:TIIL,"
533,ELECTCAST:NS,Construction Products Miscallaneous G2,"NSE:ELECTCAST,"
534,RESPONIND:NS,Construction Products Miscallaneous G2,"NSE:RESPONIND,"
535,JISLJALEQS:NS,Construction Products Miscallaneous G2,"NSE:JISLJALEQS,"
536,PRINCEPIPE:NS,Construction Products Miscallaneous G2,"NSE:PRINCEPIPE,"
537,POKARNA:NS,Construction Products Miscallaneous G2,"NSE:POKARNA,"
538,NITCO:NS,Construction Products Miscallaneous G2,"NSE:NITCO,"
539,STYLAMIND:NS,Construction Products Miscallaneous G2,"NSE:STYLAMIND,"
540,CARYSIL:NS,Construction Products Miscallaneous G3,"NSE:CARYSIL,"
541,RAMCOIND:NS,Construction Products Miscallaneous G3,"NSE:RAMCOIND,"
542,APOLLOPIPE:NS,Construction Products Miscallaneous G3,"NSE:APOLLOPIPE,"
543,SOMANYCERA:NS,Construction Products Miscallaneous G3,"NSE:SOMANYCERA,"
544,IFGLEXPOR:NS,Construction Products Miscallaneous G3,"NSE:IFGLEXPOR,"
545,BIRLANU:NS,Construction Products Miscallaneous G3,"NSE:BIRLANU,"
546,IKIO:NS,Construction Products Miscallaneous G3,"NSE:IKIO,"
547,PPL:NS,Construction Products Miscallaneous G4,"NSE:PPL,"
548,BIGBLOC:NS,Construction Products Miscallaneous G4,"NSE:BIGBLOC,"
549,ASIANTILES:NS,Construction Products Miscallaneous G4,"NSE:ASIANTILES,"
550,EVERESTIND:NS,Construction Products Miscallaneous G4,"NSE:EVERESTIND,"
551,KRITI:NS,Construction Products Miscallaneous G4,"NSE:KRITI,"
552,VISAKAIND:NS,Construction Products Miscallaneous G4,"NSE:VISAKAIND,"
553,FOCUS:NS,Construction Products Miscallaneous G4,"NSE:FOCUS,"
554,PREMIERPOL:NS,Construction Products Miscallaneous G5,"NSE:PREMIERPOL,"
555,GSLSU:NS,Construction Products Miscallaneous G5,"NSE:GSLSU,"
556,EXXARO:NS,Construction Products Miscallaneous G5,"NSE:EXXARO,"
557,ORIENTBELL:NS,Construction Products Miscallaneous G5,"NSE:ORIENTBELL,"
558,SAHYADRI:NS,Construction Products Miscallaneous G5,"NSE:SAHYADRI,"
559,MURUDCERA:NS,Construction Products Miscallaneous G5,"NSE:MURUDCERA,"
560,TEXMOPIPES:NS,Construction Products Miscallaneous G5,"NSE:TEXMOPIPES,"
561,REGENCERAM:NS,Construction Products Miscallaneous G6,"NSE:REGENCERAM,"
562,ORIENTALTL:NS,Construction Products Miscallaneous G6,"NSE:ORIENTALTL,"
563,AHLADA:NS,Construction Products Miscallaneous G6,"NSE:AHLADA,"
564,AROGRANITE:NS,Construction Products Miscallaneous G6,"NSE:AROGRANITE,"
565,LEXUS:NS,Construction Products Miscallaneous G6,"NSE:LEXUS,"
566,JISLDVREQS:NS,Construction Products Miscallaneous G6,"NSE:JISLDVREQS,"
567,MADHAV:NS,Construction Products Miscallaneous G6,"NSE:MADHAV,"
568,TIJARIA:NS,Construction Products Miscallaneous G7,"NSE:TIJARIA,"
569,SANCO:NS,Construction Products Miscallaneous G7,"NSE:SANCO,"
570,SIGNATURE:NS,Construction Residential & Commercial G1,"NSE:SIGNATURE,"
571,RUSTOMJEE:NS,Construction Residential & Commercial G1,"NSE:RUSTOMJEE,"
572,AJMERA:NS,Construction Residential & Commercial G1,"NSE:AJMERA,"
573,ASHIANA:NS,Construction Residential & Commercial G1,"NSE:ASHIANA,"
574,SURAJEST:NS,Construction Residential & Commercial G1,"NSE:SURAJEST,"
575,NILASPACES:NS,Construction Residential & Commercial G2,"NSE:NILASPACES,"
576,EMAMIREAL:NS,Construction Residential & Commercial G2,"NSE:EMAMIREAL,"
577,KBCGLOBAL:NS,Construction Residential & Commercial G2,"NSE:KBCGLOBAL,"
578,ATALREAL:NS,Construction Residential & Commercial G2,"NSE:ATALREAL,"
579,PODDARHOUS:NS,Construction Residential & Commercial G2,"NSE:PODDARHOUS,"
580,TATATECH:NS,Consulting Services,"NSE:TATATECH,"
581,ZAGGLE:NS,Consulting Services,"NSE:ZAGGLE,"
582,INNOVANA:NS,Consulting Services,"NSE:INNOVANA,"
583,REPL:NS,Consulting Services,"NSE:REPL,"
584,GTL:NS,Consulting Services,"NSE:GTL,"
585,MITCON:NS,Consulting Services,"NSE:MITCON,"
586,ADROITINFO:NS,Consulting Services,"NSE:ADROITINFO,"
587,CRISIL:NS,Credit Rating Agencies,"NSE:CRISIL,"
588,ECLERX:NS,Credit Rating Agencies,"NSE:ECLERX,"
589,ICRA:NS,Credit Rating Agencies,"NSE:ICRA,"
590,CARERATING:NS,Credit Rating Agencies,"NSE:CARERATING,"
591,RKSWAMY:NS,Credit Rating Agencies,"NSE:RKSWAMY,"
592,HATSUN:NS,Dairy Products,"NSE:HATSUN,"
593,DODLA:NS,Dairy Products,"NSE:DODLA,"
594,HERITGFOOD:NS,Dairy Products,"NSE:HERITGFOOD,"
595,PARAGMILK:NS,Dairy Products,"NSE:PARAGMILK,"
596,UMANGDAIRY:NS,Dairy Products,"NSE:UMANGDAIRY,"
597,DANGEE:NS,Dairy Products,"NSE:DANGEE,"
598,URBANCO:NS,Diversified Commercial Services,"NSE:URBANCO,"
599,SMARTWORKS:NS,Diversified Commercial Services,"NSE:SMARTWORKS,"
600,BLUSPRING:NS,Diversified Commercial Services,"NSE:BLUSPRING,"
601,MALLCOM:NS,Diversified Consumer Products,"NSE:MALLCOM,"
602,SIEMENS:NS,Diversified Operations G1,"NSE:SIEMENS,"
603,GODREJIND:NS,Diversified Operations G1,"NSE:GODREJIND,"
604,3MINDIA:NS,Diversified Operations G1,"NSE:3MINDIA,"
605,NAVA:NS,Diversified Operations G1,"NSE:NAVA,"
606,JUBLINGREA:NS,Diversified Operations G1,"NSE:JUBLINGREA,"
607,GMRP&UI:NS,Diversified Operations G1,"NSE:GMRP&UI,"
608,SIS:NS,Diversified Operations G1,"NSE:SIS,"
609,BANARISUG:NS,Diversified Operations G2,"NSE:BANARISUG,"
610,ROSSARI:NS,Diversified Operations G2,"NSE:ROSSARI,"
611,BALMLAWRIE:NS,Diversified Operations G2,"NSE:BALMLAWRIE,"
612,UDS:NS,Diversified Operations G2,"NSE:UDS,"
613,DVL:NS,Diversified Operations G2,"NSE:DVL,"
614,GILLANDERS:NS,Diversified Operations G2,"NSE:GILLANDERS,"
615,ASPINWALL:NS,Diversified Operations G2,"NSE:ASPINWALL,"
616,AUSOMENT:NS,Diversified Operations G2,"NSE:AUSOMENT,"
617,PATELRMART:NS,Diversified Operations G2,"NSE:PATELRMART,"
618,ETERNAL:NS,E- Commerce G1,"NSE:ETERNAL,"
619,SWIGGY:NS,E- Commerce G1,"NSE:SWIGGY,"
620,FIRSTCRY:NS,E- Commerce G1,"NSE:FIRSTCRY,"
621,INDIAMART:NS,E- Commerce G1,"NSE:INDIAMART,"
622,CARTRADE:NS,E- Commerce G1,"NSE:CARTRADE,"
623,RTNINDIA:NS,E- Commerce G2,"NSE:RTNINDIA,"
624,MSTCLTD:NS,E- Commerce G2,"NSE:MSTCLTD,"
625,UNIECOM:NS,E- Commerce G2,"NSE:UNIECOM,"
626,ISFT:NS,E- Commerce G2,"NSE:ISFT,"
627,DIGIDRIVE:NS,E- Commerce G2,"NSE:DIGIDRIVE,"
628,GAEL:NS,Edible Oils & Solvent Extraction G1,"NSE:GAEL,"
629,GOKULAGRO:NS,Edible Oils & Solvent Extraction G1,"NSE:GOKULAGRO,"
630,SUNDROP:NS,Edible Oils & Solvent Extraction G1,"NSE:SUNDROP,"
631,BCLIND:NS,Edible Oils & Solvent Extraction G1,"NSE:BCLIND,"
632,AVTNPL:NS,Edible Oils & Solvent Extraction G1,"NSE:AVTNPL,"
633,KRITINUT:NS,Edible Oils & Solvent Extraction G1,"NSE:KRITINUT,"
634,GOKUL:NS,Edible Oils & Solvent Extraction G1,"NSE:GOKUL,"
635,MKPL:NS,Edible Oils & Solvent Extraction G2,"NSE:MKPL,"
636,ROML:NS,Edible Oils & Solvent Extraction G2,"NSE:ROML,"
637,NKIND:NS,Edible Oils & Solvent Extraction G2,"NSE:NKIND,"
638,SRPL:NS,Edible Oils & Solvent Extraction G2,"NSE:SRPL,"
639,SHANTI:NS,Edible Oils & Solvent Extraction G2,"NSE:SHANTI,"
640,SANWARIA:NS,Edible Oils & Solvent Extraction G2,"NSE:SANWARIA,"
641,NIITLTD:NS,Education Services G1,"NSE:NIITLTD,"
642,VERANDA:NS,Education Services G1,"NSE:VERANDA,"
643,APTECHT:NS,Education Services G1,"NSE:APTECHT,"
644,CLEDUCATE:NS,Education Services G1,"NSE:CLEDUCATE,"
645,GLOBAL:NS,Education Services G1,"NSE:GLOBAL,"
646,CPCAP:NS,Education Services G1,"NSE:CPCAP,"
647,ZEELEARN:NS,Education Services G1,"NSE:ZEELEARN,"
648,CPEDU:NS,Education Services G2,"NSE:CPEDU,"
649,CRIZAC:NS,Education Services G2,"NSE:CRIZAC,"
650,COMPUSOFT:NS,Education Services G2,"NSE:COMPUSOFT,"
651,TREEHOUSE:NS,Education Services G2,"NSE:TREEHOUSE,"
652,GTECJAINX:NS,Education Services G2,"NSE:GTECJAINX,"
653,EDUCOMP:NS,Education Services G2,"NSE:EDUCOMP,"
654,UMESLTD:NS,Education Services G2,"NSE:UMESLTD,"
655,MTEDUCARE:NS,Education Services G2,"NSE:MTEDUCARE,"
656,ADANIENT:NS,Elec-MiscProducts G1,"NSE:ADANIENT,"
657,HONAUT:NS,Elec-MiscProducts G1,"NSE:HONAUT,"
